CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB19585,28,20,1,1,1,-0.006,9,5,5,0.88,16,2,7.2,789,5,24,0.97,244,0.66,1,7,5247,0.89,216,37,0.7,1,0.49,31154,3,0,0
CAB19586,16,25,6,0,2,-0.041,4,9,0,0.74,18,0,5.19,456,6,9,0.65,52,0.44,4,1,9785,0.25,159,12,0.8,0,0.22,37710,1,0,2
CAB19587,10,25,4,1,0,-0.019,6,5,1,0.56,8,0,3.84,701,4,17,0.47,97,0.27,3,2,8731,0.99,334,30,0.88,1,0.22,31375,3,0,0
CAB19588,4,20,5,0,0,-0.016,0,8,5,0.47,14,0,7.27,148,1,7,0.22,179,0.14,1,4,8011,0.88,156,34,0.3,0,0.28,34587,3,0,2
CAB19589,25,25,12,0,0,-0.046,7,9,6,0.86,7,0,5.83,528,1,19,0.73,283,0.13,3,5,2585,0.04,236,31,0.83,0,0.95,39592,0,1,0
CAB19590,18,20,4,0,2,-0.085,4,4,10,0.07,17,0,6.08,639,0,7,0.84,199,0.73,1,9,2540,0.94,285,36,0.54,0,0.78,23804,2,1,1
CAB19591,20,30,11,0,0,-0.071,6,1,1,0.04,14,1,3.94,345,9,19,0.31,24,0.97,4,7,7361,0.23,319,35,0.64,0,0.08,1477,2,0,1
CAB19592,12,30,2,1,0,-0.093,4,2,14,0.48,13,0,1.39,489,8,17,0.13,220,0.41,2,1,6210,0.92,203,18,0.39,1,0.32,14954,0,1,0
CAB19593,19,30,8,1,0,-0.017,1,1,7,0.73,16,2,7.82,425,5,14,0.28,362,0.94,2,0,2994,0.89,319,31,0.7,0,0.98,10350,2,0,2
CAB19594,24,30,6,0,1,-0.008,5,4,6,0.91,11,0,4.91,388,6,5,0.04,52,0.6,3,8,5751,0.98,10,28,0.78,1,0.83,26131,4,0,1
CAB19595,17,20,6,1,0,-0.077,7,1,13,0.68,23,2,4.55,285,2,16,0.54,105,0.62,1,0,6366,0.65,69,31,0.15,1,0.98,44378,2,0,2
CAB19596,22,30,3,1,2,-0.01,8,5,5,0.22,18,1,4.98,616,3,11,0.35,118,0.81,1,0,2033,0.09,340,34,0.94,1,0.27,2590,4,1,0
CAB19597,2,20,11,1,0,-0.043,0,4,8,0.12,16,2,2.69,368,7,6,0.1,126,0.11,1,7,5938,0.12,15,25,0.75,1,0.95,16236,0,1,2
CAB19598,28,30,9,1,0,-0.049,2,6,6,0.6,6,1,1.47,762,4,10,0.82,82,0.27,0,3,5902,0.44,338,23,0.06,1,0.51,38565,1,1,0
CAB19599,28,30,7,0,2,-0.046,6,7,14,0.56,4,0,5.47,454,1,17,0.74,84,0.88,1,7,8061,0.19,317,20,0.69,0,0.78,35437,3,1,2
CAB19600,21,25,9,1,2,-0.053,5,9,14,0.09,9,0,6.55,355,5,10,0.39,134,0.49,3,8,7018,0.61,220,29,0.35,1,0.44,18790,4,0,1
CAB19601,29,25,8,1,1,-0.062,8,6,8,0.08,10,2,2.44,417,6,20,0.13,246,0.27,3,1,2829,0.99,363,15,0.66,0,0.1,16273,1,1,2
CAB19602,24,30,4,0,2,-0.01,1,8,13,0.82,15,2,1.1,459,8,20,0.26,236,0.29,4,9,8366,0.68,261,13,0.16,1,0.3,37798,1,1,2
CAB19603,7,20,13,1,1,-0.061,5,4,14,0.01,5,1,4.94,326,4,18,0.9,109,0.31,0,4,9744,0.86,98,38,0.35,1,0.23,10507,4,0,0
CAB19604,29,20,4,1,2,-0.075,4,7,14,0.25,11,2,2.35,274,8,16,0.57,157,0.52,4,6,5679,0.41,131,24,0.78,1,0.83,12249,0,0,2
CAB19605,13,20,6,1,1,-0.083,5,8,7,0.98,10,2,5.9,793,7,18,0.32,355,0.17,1,0,8242,0.48,145,15,0.22,1,0.95,9046,1,0,0
CAB19606,1,20,14,1,0,-0.095,7,5,3,0.72,11,1,3.62,306,0,15,0.51,219,0.95,4,7,3053,0.15,303,22,0.08,1,0.39,45617,4,1,2
CAB19607,25,20,8,0,2,-0.093,3,8,8,0.45,5,1,6.44,787,3,14,0.26,198,0.67,3,0,2351,0.55,57,30,0.83,0,0.31,23665,0,1,2
CAB19608,25,20,14,1,1,-0.027,1,6,0,0.98,10,2,7.74,139,0,7,0.2,111,0.56,2,7,7107,0.37,296,27,0.08,1,0.12,6711,0,0,0
CAB19609,23,20,2,1,0,-0.019,4,3,11,0.83,19,1,2.24,130,4,15,0.51,138,0.96,0,3,5678,0.49,53,34,0.17,1,0.14,42054,2,0,1
CAB19610,12,30,12,0,2,-0.073,9,6,3,0.1,19,0,3.07,486,2,10,0.88,307,0.1,3,7,2063,0.19,65,13,0.51,0,0.57,17312,3,1,0
CAB19611,18,20,0,0,2,-0.015,6,9,8,0.91,13,0,6.75,196,0,11,0.5,92,0.4,1,3,1137,0.37,49,18,0.31,1,0.98,10037,3,1,1
CAB19612,25,30,3,0,1,-0.09,9,5,3,0.26,23,1,7.52,765,4,11,0.95,301,0.24,2,4,6559,0.82,88,30,0.52,1,0.95,13176,2,1,1
CAB19613,20,20,4,0,2,-0.063,4,5,6,0.52,16,2,1.88,313,5,18,0.27,72,0.12,4,9,9623,0.83,41,22,0.19,0,0.21,15109,3,1,1
CAB19614,21,30,10,1,1,-0.085,4,8,12,0.58,17,2,7.72,108,1,6,0.25,215,0.07,4,0,7337,0.26,302,10,0.22,1,0.29,45376,3,1,0
CAB19615,7,20,13,1,2,-0.043,4,0,14,0.55,21,2,5.69,782,3,7,0.21,43,0.99,2,4,6635,0.13,359,32,0.99,0,0.04,42694,4,0,2
CAB19616,13,20,3,1,2,-0.089,6,1,0,0.35,10,2,1.38,338,1,23,0.39,339,0.29,2,5,8837,0.66,155,20,0.16,1,0.3,6869,1,0,2
CAB19617,23,30,1,0,2,-0.054,1,7,3,0.52,5,1,3.64,493,8,8,0.7,63,0.33,1,7,4279,0.17,18,19,0.75,0,0.82,24862,3,1,2
CAB19618,18,25,4,1,2,-0.062,8,0,9,1.0,20,0,1.33,383,6,9,0.67,322,0.57,2,1,7406,0.2,287,38,0.8,0,0.57,46270,0,0,2
CAB19619,21,30,7,1,2,-0.055,6,3,11,0.42,15,2,3.5,392,0,15,0.52,293,0.14,1,3,6386,0.47,148,37,0.93,0,0.03,33662,4,0,0
CAB19620,7,20,14,1,1,-0.061,0,4,8,0.31,7,2,3.74,443,6,5,0.27,329,0.07,0,3,4482,0.25,97,29,0.28,1,0.2,39784,3,1,0
CAB19621,7,30,7,1,1,-0.05,6,4,5,0.44,14,2,7.54,487,6,8,0.15,176,0.5,2,1,8275,0.28,232,18,0.31,0,0.9,34427,4,0,1
CAB19622,23,30,0,0,2,-0.086,5,6,4,0.12,23,0,6.06,143,6,14,0.71,176,0.47,1,1,8860,0.5,165,29,0.95,1,0.33,1755,1,0,2
CAB19623,3,25,3,1,2,-0.026,0,8,14,0.97,20,2,7.58,619,7,9,0.11,92,0.97,4,4,2126,0.57,225,30,0.08,1,0.1,13225,1,1,2
CAB19624,3,20,13,1,1,-0.012,8,7,7,0.16,9,1,2.37,730,9,5,1.0,107,0.25,2,8,2822,0.16,155,17,0.72,0,0.84,16733,2,1,1
CAB19625,14,30,14,0,2,-0.087,7,6,5,0.22,10,2,5.38,426,4,11,0.65,68,0.41,3,0,3961,0.85,137,26,0.66,1,0.8,8236,1,1,1
CAB19626,15,30,7,0,2,-0.038,5,8,3,0.71,20,1,7.42,381,1,10,0.29,182,0.57,3,8,6625,0.04,259,36,0.47,1,0.16,45310,0,1,0
CAB19627,21,30,11,1,0,-0.058,8,1,1,0.65,8,2,5.0,620,4,17,0.96,12,0.11,2,0,2350,0.9,2,17,0.55,1,0.8,8550,2,0,2
CAB19628,3,20,5,1,2,-0.074,9,4,7,0.94,4,2,2.87,797,5,10,0.73,364,0.16,0,5,1620,0.63,338,35,0.19,0,0.21,21271,3,0,0
CAB19629,4,30,13,1,2,-0.041,5,9,12,0.29,6,1,6.38,615,5,11,0.01,182,0.95,4,8,7895,0.21,127,14,0.35,0,0.28,40633,4,0,1
CAB19630,1,30,3,0,1,-0.006,3,1,2,0.64,23,1,2.51,668,0,20,0.14,204,0.19,0,4,4257,0.88,18,39,0.86,0,0.97,37799,0,0,0
CAB19631,11,30,0,0,1,-0.005,9,6,0,0.94,21,1,4.02,336,0,11,0.85,353,0.6,0,7,1518,0.11,236,16,0.13,1,0.34,7675,0,0,1
CAB19632,22,25,12,1,0,-0.016,3,8,5,0.62,4,1,6.58,747,0,7,0.25,70,0.47,4,5,9272,0.76,216,24,0.75,1,0.29,18302,2,0,2
CAB19633,3,20,7,1,1,-0.018,6,5,2,0.95,11,1,4.34,365,4,18,0.18,214,0.48,4,8,4202,0.43,283,29,0.52,0,0.79,45236,2,0,1
CAB19634,11,25,11,1,2,-0.022,1,2,13,0.0,13,2,5.47,212,3,9,0.54,302,0.78,0,3,1461,0.93,173,32,0.44,0,0.6,48409,0,1,2
CAB19635,29,25,10,1,1,-0.094,2,6,12,0.62,12,0,7.64,796,8,24,0.1,118,0.98,0,6,9168,0.18,224,30,0.24,0,0.66,37475,2,0,1
CAB19636,4,30,4,0,1,-0.007,8,5,8,0.7,4,2,7.87,432,9,9,0.85,5,0.23,1,9,5244,0.09,303,25,0.56,1,0.96,47567,2,0,1
CAB19637,27,20,7,1,1,-0.068,2,6,12,0.76,21,2,4.33,471,8,10,0.84,304,0.98,4,2,4738,0.02,364,24,0.7,1,0.86,12378,3,1,2
CAB19638,17,25,0,1,1,-0.055,7,2,1,0.86,20,1,3.41,627,9,22,0.02,5,0.3,0,9,3556,0.42,201,33,0.47,0,0.69,21844,2,1,0
CAB19639,25,30,5,1,0,-0.029,1,0,11,0.73,14,1,2.52,597,2,16,0.93,102,0.42,3,8,6167,0.23,77,19,0.99,0,0.03,27026,2,0,2
CAB19640,21,25,2,1,1,-0.059,7,5,13,0.11,15,1,6.66,367,0,9,0.62,263,0.61,2,0,2892,0.31,99,10,0.17,0,0.82,8630,1,0,1
CAB19641,7,25,0,1,0,-0.018,3,9,10,0.08,16,2,2.84,584,0,15,0.55,311,0.02,2,3,4521,0.41,314,21,0.83,0,0.74,4773,0,0,0
CAB19642,13,20,2,1,0,-0.023,9,3,2,0.89,6,0,2.72,660,9,22,0.36,248,0.48,0,2,7491,0.7,45,25,0.03,0,0.11,12359,4,1,0
CAB19643,7,25,6,1,2,-0.087,2,1,0,0.89,19,0,1.2,760,8,11,0.98,51,0.12,4,9,6143,0.59,97,35,0.41,0,0.22,34643,3,1,0
CAB19644,25,20,14,1,2,-0.081,6,8,1,0.41,20,0,1.75,668,4,18,0.19,201,0.37,1,8,6635,0.03,23,17,0.06,0,0.98,31849,4,1,0
CAB19645,25,30,5,0,1,-0.036,6,0,13,0.89,5,2,3.46,227,8,21,0.48,31,0.09,0,2,7979,0.17,346,28,0.26,1,0.86,44805,0,0,2
CAB19646,29,20,12,1,0,-0.087,8,7,4,0.7,7,0,1.99,684,5,12,0.72,339,0.75,3,2,3816,0.18,97,26,0.15,0,0.04,12346,2,1,0
CAB19647,14,30,0,0,0,-0.004,7,7,8,0.32,16,0,7.64,345,7,13,0.58,70,0.87,2,5,9688,0.24,28,39,0.45,0,0.98,18026,3,0,0
CAB19648,4,30,5,0,0,-0.088,9,3,5,0.6,13,1,5.99,224,9,17,0.14,307,0.83,2,3,2682,0.6,305,36,0.2,0,0.76,36112,0,1,2
CAB19649,10,30,11,1,1,-0.041,1,5,3,0.11,18,2,2.87,552,1,22,0.55,148,0.43,3,2,6608,0.52,286,33,0.31,0,0.07,49643,2,0,1
CAB19650,14,20,6,1,0,-0.089,3,3,12,0.51,22,1,4.8,696,5,15,0.78,337,0.04,3,3,6105,0.93,145,22,0.25,1,0.57,21612,2,1,2
CAB19651,25,25,10,0,1,-0.071,4,1,8,0.07,7,2,3.7,573,9,23,0.1,309,0.86,4,7,7102,0.54,354,34,0.07,0,0.89,15844,2,0,2
CAB19652,15,30,1,0,0,-0.092,0,2,4,0.78,13,1,2.58,218,9,13,0.32,92,0.97,3,7,3765,0.28,105,22,0.63,0,0.56,22670,0,1,1
CAB19653,23,30,1,0,2,-0.055,0,5,2,0.2,7,0,6.95,641,5,5,0.24,14,0.82,4,6,7451,0.57,324,38,0.44,1,0.68,9274,4,1,0
CAB19654,11,25,0,0,1,-0.084,0,8,4,0.61,10,2,3.38,700,6,15,0.06,120,0.92,4,8,7788,0.32,351,22,0.58,0,0.56,6738,3,0,2
CAB19655,20,25,2,0,0,-0.005,5,9,10,0.28,4,0,1.92,237,6,16,0.83,62,0.88,4,1,4280,0.27,40,38,0.11,1,0.06,42500,2,0,0
CAB19656,23,30,7,0,1,-0.064,4,6,2,0.51,19,0,6.57,437,6,16,0.26,120,0.89,3,4,6450,0.04,107,25,0.36,1,0.71,36230,1,1,0
CAB19657,17,25,11,0,2,-0.097,5,4,0,0.03,15,2,1.82,667,8,10,0.93,29,0.8,1,2,8772,0.67,317,13,0.19,0,0.04,31950,4,0,0
CAB19658,10,20,14,0,1,-0.005,6,8,10,0.5,9,1,7.64,304,3,17,0.08,20,0.62,2,7,9114,0.78,320,22,0.46,0,0.99,5630,4,0,1
CAB19659,18,20,7,0,2,-0.087,6,8,1,0.74,18,0,1.26,230,3,15,0.8,230,0.43,0,9,6733,0.53,155,23,0.44,1,0.42,14177,0,0,0
CAB19660,15,25,5,1,2,-0.068,2,5,5,0.77,10,2,2.63,237,6,12,0.9,70,0.2,4,4,3044,0.05,266,17,0.51,1,0.07,40441,3,1,0
CAB19661,7,25,6,1,0,-0.023,8,9,6,0.39,21,1,5.56,230,7,7,0.92,99,0.1,3,4,5175,0.77,64,31,0.29,0,0.03,49084,2,0,2
CAB19662,24,25,4,1,1,-0.069,4,9,6,0.03,10,1,1.05,200,7,14,0.46,327,0.03,4,1,3283,0.29,56,19,0.08,0,0.6,23912,0,1,2
CAB19663,4,20,0,1,1,-0.045,9,9,6,0.46,4,1,2.69,161,7,9,0.51,132,0.83,3,2,9314,0.89,343,20,0.87,1,0.11,36775,0,1,1
CAB19664,6,20,6,0,1,-0.074,5,1,5,0.88,4,1,4.08,571,4,22,0.75,24,0.44,2,8,8966,0.84,78,39,0.06,1,0.76,27764,3,1,2
CAB19665,11,30,11,0,0,-0.043,4,2,10,0.12,20,2,2.73,139,3,9,0.46,187,0.26,0,6,4820,0.56,235,23,0.13,0,0.43,15384,2,0,2
CAB19666,3,30,1,1,1,-0.043,1,9,1,0.43,23,2,6.67,263,4,10,0.39,24,0.86,3,0,2722,0.61,355,13,0.27,0,0.25,19419,2,0,0
CAB19667,20,20,4,1,0,-0.015,9,1,13,0.23,11,0,1.89,746,4,23,0.05,268,0.29,0,2,2149,0.64,193,14,0.41,0,0.76,34303,0,1,1
CAB19668,8,30,13,0,2,-0.091,8,7,6,0.8,13,2,2.2,233,2,9,0.63,3,0.66,1,2,1553,0.68,37,13,0.88,0,0.12,27122,2,1,2
CAB19669,27,25,11,0,1,-0.014,7,4,2,0.8,17,0,6.19,297,5,17,0.06,295,0.94,1,9,9390,0.0,76,32,0.16,0,0.01,45201,4,0,2
CAB19670,23,20,6,0,1,-0.03,4,0,5,0.29,14,1,6.1,280,7,17,0.33,206,0.24,4,0,8784,0.8,91,33,0.24,1,0.35,22930,3,0,0
CAB19671,25,30,3,1,2,-0.076,4,9,0,0.16,15,0,3.63,662,0,24,0.44,19,0.8,2,1,8362,0.27,174,11,0.34,1,0.5,45389,0,1,0
CAB19672,20,30,3,0,1,-0.089,5,9,14,0.99,7,0,4.14,312,7,21,0.38,114,0.42,4,2,3763,0.1,268,25,0.66,0,0.16,45463,3,1,2
CAB19673,14,30,2,1,1,-0.026,1,5,0,0.99,5,0,6.31,646,1,20,0.35,89,0.08,2,2,4417,0.72,332,23,0.25,1,0.67,9259,4,1,2
CAB19674,21,20,12,1,2,-0.031,6,9,14,0.73,11,0,5.51,755,5,13,0.6,142,0.27,2,7,3067,0.42,172,18,0.13,0,0.95,24765,3,0,0
CAB19675,7,20,8,0,0,-0.019,7,5,3,0.4,7,2,7.14,392,7,20,0.22,105,0.27,4,0,1581,0.03,257,15,0.03,0,0.65,1017,4,0,1
CAB19676,13,25,1,1,2,-0.048,5,0,1,0.18,14,2,2.53,165,1,9,0.09,56,0.99,2,9,1384,0.14,315,10,0.98,1,0.17,12487,0,1,0
CAB19677,3,25,11,0,0,-0.004,3,7,9,0.67,5,0,3.2,399,1,22,0.39,181,0.38,2,3,8489,0.98,296,18,0.93,0,0.96,39508,2,0,1
CAB19678,29,25,11,1,0,-0.022,5,8,3,0.25,15,1,4.39,716,0,18,0.82,79,0.25,0,5,4568,0.36,5,25,0.69,0,0.75,18126,2,0,2
CAB19679,19,30,11,1,1,-0.066,2,6,6,0.55,19,1,6.84,384,2,18,0.72,136,0.94,2,8,5504,0.07,119,21,0.05,0,0.03,19784,0,0,0
CAB19680,8,20,3,0,1,-0.01,8,2,8,0.99,14,1,3.77,567,4,5,0.52,283,0.69,1,7,5912,0.01,27,21,0.24,0,0.19,9449,1,0,0
CAB19681,7,25,2,0,2,-0.067,2,5,11,0.42,14,0,7.68,574,2,17,0.65,299,0.11,1,1,6928,0.75,164,11,0.33,0,0.13,5987,4,1,2
CAB19682,17,25,4,0,1,-0.056,0,5,5,0.77,22,2,7.65,108,7,23,0.16,163,0.51,3,0,5362,0.95,340,37,0.82,1,0.27,43079,0,0,2
CAB19683,15,30,11,0,1,-0.044,8,9,1,0.46,18,0,6.64,684,6,13,0.04,50,0.25,2,8,3418,0.01,117,38,0.03,0,0.87,13227,1,0,0
CAB19684,8,30,3,0,2,-0.042,2,9,5,0.61,14,1,2.13,755,8,14,0.96,55,0.97,3,6,1889,0.82,200,32,0.72,0,0.87,14415,3,0,0
CAB19685,14,25,10,1,2,-0.065,9,5,3,0.8,6,2,5.41,784,5,11,0.62,15,0.67,2,7,6513,0.49,6,19,0.61,1,0.7,33653,0,1,0
CAB19686,5,30,3,1,1,-0.059,1,4,1,0.63,22,0,4.02,362,0,6,0.03,242,0.56,4,1,3546,0.04,177,10,0.74,0,0.93,48150,0,1,1
CAB19687,2,20,2,0,1,-0.002,6,9,10,0.07,15,2,5.5,575,7,22,0.07,74,0.85,4,9,8254,0.1,299,18,0.54,0,0.04,7969,3,1,2
CAB19688,14,25,12,1,0,-0.044,8,8,11,0.9,21,2,1.53,666,9,13,0.89,242,0.56,2,6,5494,0.75,279,17,0.92,1,0.86,4482,2,1,0
CAB19689,7,20,9,0,2,-0.07,1,7,8,0.05,23,0,5.91,275,1,23,0.82,310,0.23,4,8,8835,0.7,129,16,0.94,1,0.53,27549,0,0,0
CAB19690,7,25,4,1,0,-0.003,1,9,4,0.97,16,2,5.08,742,0,8,0.79,249,0.04,2,1,6161,0.61,329,34,0.08,0,0.22,10019,0,1,1
CAB19691,1,20,13,1,2,-0.057,9,9,5,0.48,18,2,1.28,344,7,7,0.74,264,0.39,0,2,2733,0.71,257,37,0.87,1,0.52,16242,0,0,1
CAB19692,25,25,7,0,2,-0.082,4,1,10,0.34,21,2,1.34,763,3,13,0.63,41,0.24,1,0,9776,0.41,254,31,0.7,1,0.08,15618,4,1,1
CAB19693,10,30,3,1,1,-0.067,5,1,13,0.46,9,2,2.57,685,4,23,0.82,353,0.61,4,7,2422,0.45,26,24,0.4,1,0.81,48345,4,1,1
CAB19694,7,20,1,0,1,-0.034,1,6,10,0.06,17,2,5.6,512,9,15,0.75,122,0.12,3,8,3583,0.58,171,12,0.28,0,0.83,1188,2,0,2
CAB19695,22,30,7,1,1,-0.1,2,3,14,0.43,4,2,1.37,469,3,23,0.0,166,0.26,4,4,2417,0.81,208,26,0.41,0,0.08,31497,2,0,1
CAB19696,12,30,12,0,1,-0.057,6,8,2,0.29,13,0,3.74,556,7,20,0.26,59,0.16,0,1,5755,0.31,113,29,0.48,1,0.79,41238,1,0,1
CAB19697,7,25,0,0,1,-0.03,5,0,5,0.81,4,0,2.35,661,6,22,0.47,315,0.55,4,9,3929,0.04,76,38,0.51,0,0.67,43780,3,1,2
CAB19698,7,30,8,1,1,-0.028,2,0,7,0.99,16,2,5.97,776,0,6,0.77,147,0.89,2,0,4466,0.88,202,34,0.75,1,0.4,24768,3,1,1
CAB19699,4,20,10,1,2,-0.001,6,1,1,0.68,11,2,2.19,616,2,19,0.56,283,0.13,0,7,2566,0.29,236,17,0.64,0,0.91,18938,1,1,1
CAB19700,25,30,5,1,0,-0.063,2,4,14,0.93,12,0,3.55,602,8,9,0.63,240,0.98,0,3,5832,0.15,32,36,0.26,1,0.91,16922,1,0,1
CAB19701,18,25,9,1,1,-0.028,7,3,10,0.72,23,1,1.02,156,1,15,0.41,94,0.6,2,1,7091,0.44,8,14,0.62,0,0.27,3551,3,1,2
CAB19702,23,25,9,0,1,-0.085,8,4,11,0.86,17,2,7.87,460,9,17,0.01,91,0.93,3,3,7416,0.92,52,13,0.66,0,0.68,4738,2,1,2
CAB19703,20,20,5,0,2,-0.059,5,3,6,0.43,14,2,2.45,276,1,15,0.46,310,0.58,1,6,6623,0.75,129,35,0.73,1,0.7,41007,0,1,1
CAB19704,1,30,2,0,1,-0.024,5,2,10,0.18,17,0,7.74,658,1,13,0.06,247,0.83,3,7,4461,0.02,165,30,0.12,0,0.79,35982,0,0,0
CAB19705,26,25,4,0,0,-0.05,0,7,1,0.27,4,2,7.85,592,6,16,0.7,239,0.05,1,4,1079,0.19,76,16,0.47,1,0.39,13966,3,1,0
CAB19706,10,30,3,1,0,-0.039,6,4,9,0.89,14,1,3.22,372,1,7,0.6,73,0.8,3,9,8913,0.04,206,11,0.23,1,0.38,39456,1,0,1
CAB19707,15,25,13,1,0,-0.074,6,2,10,0.21,14,1,5.94,275,2,9,0.7,292,0.61,2,8,5075,0.99,188,17,0.43,0,0.77,30803,0,0,2
CAB19708,19,20,0,1,0,-0.038,6,2,1,0.1,6,0,2.73,563,8,8,0.66,38,0.05,0,7,2553,0.97,284,24,0.28,0,0.99,12835,4,1,2
CAB19709,4,30,3,0,0,-0.002,0,9,12,0.2,20,0,4.01,277,9,11,0.8,326,0.65,1,1,8639,0.03,60,33,0.75,0,0.33,39382,0,0,1
CAB19710,11,30,13,0,2,-0.006,3,9,5,0.32,8,2,5.41,491,9,14,0.98,93,0.18,1,4,4100,0.33,308,22,0.7,1,0.29,8282,1,1,2
CAB19711,10,20,3,1,1,-0.008,2,7,13,0.22,23,2,1.73,669,4,12,0.76,68,0.97,4,5,1958,0.68,96,11,0.89,1,0.11,3793,4,0,0
CAB19712,25,25,8,0,1,-0.094,8,8,12,0.41,12,2,6.0,709,1,9,0.62,253,0.73,1,4,5511,0.1,106,22,0.92,1,0.85,35236,4,0,2
CAB19713,16,25,8,1,2,-0.069,5,7,1,0.51,23,1,7.24,180,4,23,0.47,268,0.24,4,9,5834,0.98,196,18,1.0,1,0.39,4718,4,1,2
CAB19714,20,30,2,0,2,-0.076,1,9,12,0.43,11,1,5.0,356,2,21,0.06,247,0.63,3,2,4412,0.23,70,39,0.63,1,0.37,47740,4,1,1
CAB19715,21,30,8,0,1,-0.049,0,9,11,0.94,12,1,2.21,573,7,24,0.65,269,0.82,0,6,1721,0.8,13,18,0.16,1,0.34,46149,4,0,1
CAB19716,16,20,13,0,1,-0.024,9,4,8,0.94,6,0,1.68,426,9,20,0.84,130,0.44,0,6,7630,0.02,316,29,0.12,0,0.96,15559,4,0,0
CAB19717,23,20,12,1,2,-0.087,6,1,13,0.44,20,0,1.52,112,8,20,0.46,308,0.34,2,0,8817,0.3,86,15,0.24,1,0.33,36373,1,1,0
CAB19718,22,30,14,0,2,-0.014,6,5,13,0.9,12,1,5.41,583,3,20,0.83,152,0.49,1,2,9689,0.4,151,27,0.4,0,0.88,1342,4,1,2
CAB19719,11,20,7,1,2,-0.008,9,7,0,0.24,20,1,1.21,186,1,18,0.13,12,0.8,0,8,4916,0.29,190,33,0.32,0,0.76,24776,1,1,1
CAB19720,4,20,1,0,0,-0.042,1,7,1,0.14,11,2,4.47,533,3,23,0.79,334,0.01,2,9,6331,0.63,162,26,0.18,1,0.59,19739,2,0,1
CAB19721,19,30,13,0,0,-0.061,0,1,2,0.34,19,0,2.46,481,9,23,0.32,45,0.65,3,2,1315,0.93,252,29,0.98,1,0.54,22672,3,1,0
CAB19722,4,25,12,1,2,-0.08,5,6,3,0.37,23,0,5.24,685,2,15,0.98,261,0.8,3,5,3423,0.37,56,29,0.31,1,0.32,45336,1,1,1
CAB19723,21,25,10,0,1,-0.084,6,3,12,0.51,15,0,1.5,553,5,19,0.82,215,0.58,2,9,1702,0.15,112,17,0.19,1,0.37,37523,4,1,1
CAB19724,26,30,5,0,2,-0.017,4,1,4,0.23,5,0,3.12,461,1,15,0.55,290,0.57,3,6,9227,0.95,196,11,0.02,1,0.81,23630,4,1,1
CAB19725,9,20,5,0,0,-0.067,3,2,13,0.56,16,2,2.27,279,5,8,0.08,94,0.57,0,6,9883,0.6,332,12,0.42,1,0.45,40196,1,0,1
CAB19726,27,20,14,0,0,-0.007,0,5,2,0.9,20,1,7.01,488,6,24,0.84,60,0.57,0,3,2865,0.23,46,36,0.56,0,0.12,18142,2,1,1
CAB19727,17,25,4,0,0,-0.088,2,3,12,0.4,7,0,3.5,223,4,19,0.11,333,0.07,0,3,7288,0.3,360,18,0.99,0,0.77,36432,3,1,0
CAB19728,24,20,9,0,2,-0.062,7,0,4,0.05,11,2,2.67,620,6,18,0.19,324,0.22,4,2,2850,0.61,249,30,0.3,0,0.04,42292,0,1,1
CAB19729,10,30,7,1,2,-0.072,8,4,8,0.86,14,0,5.76,718,0,7,0.2,292,0.92,1,8,6892,0.34,292,17,0.28,0,0.14,1482,4,0,0
CAB19730,10,30,8,1,1,-0.091,2,9,9,0.75,14,1,2.29,441,8,8,0.2,188,0.2,3,8,5610,0.43,150,19,0.52,0,0.02,14627,2,0,0
CAB19731,18,20,11,0,1,-0.07,3,3,10,0.45,6,0,6.19,708,6,5,0.9,336,0.78,4,1,7790,0.96,32,16,0.02,1,0.67,22324,4,1,1
CAB19732,8,20,14,0,2,-0.095,1,5,1,0.84,15,1,2.1,552,3,14,0.15,276,0.37,3,6,1196,0.38,236,15,0.53,1,0.08,34302,4,1,2
CAB19733,15,25,3,0,1,-0.089,0,4,12,0.67,17,2,7.38,580,8,16,0.98,215,0.1,4,5,2672,0.93,238,24,0.49,0,0.25,34183,0,1,2
CAB19734,22,25,8,0,1,-0.089,5,1,14,0.11,4,1,1.21,336,0,10,0.2,361,0.62,0,4,5014,0.21,245,27,0.47,0,0.59,4636,3,0,0
CAB19735,27,25,9,1,1,-0.086,1,1,4,0.64,23,2,2.3,576,7,24,0.61,169,0.02,2,4,8918,0.04,12,33,0.4,0,0.48,19576,4,0,2
CAB19736,9,25,0,1,2,-0.017,6,7,1,0.94,17,0,1.38,340,5,16,0.49,180,0.02,3,3,6169,0.42,337,19,0.41,0,0.3,29590,1,1,0
