CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB01144,10,30,3,1,2,-0.058,2,4,0,0.774,20,1,7.097,423.018,5,15,0.373,272,0.72,2,2,4942,0.742,70,25,0.88,0,0.849,38405,0,0,0
CAB01145,24,25,4,0,2,-0.051,5,8,5,0.335,11,1,5.867,672.248,9,16,0.522,266,0.44,4,8,4195,0.609,353,19,0.211,0,0.66,1773,2,0,1
CAB01146,16,30,8,1,0,-0.082,4,9,10,0.428,10,1,4.948,707.0,2,11,0.38,254,0.553,1,6,3064,0.566,243,28,0.315,0,0.116,32677,2,1,1
CAB01147,18,25,9,0,2,-0.072,4,4,0,0.669,5,2,4.739,712.977,8,17,0.547,361,0.478,2,5,4817,0.748,134,20,0.107,0,0.646,3292,1,0,1
CAB01148,17,30,6,1,1,-0.086,1,4,5,0.322,13,0,4.64,459.278,6,7,0.89,74,0.827,1,1,3821,0.261,306,24,0.212,0,0.79,27259,4,0,1
CAB01149,17,30,2,0,1,-0.064,1,7,6,0.11,4,0,6.913,614.443,1,13,0.381,239,0.188,2,6,5361,0.16,35,31,0.49,0,0.256,22138,1,0,0
CAB01150,25,30,3,1,1,-0.082,4,9,3,0.326,16,1,3.227,407.178,2,6,0.76,202,0.281,0,9,3306,0.725,118,21,0.14,0,0.208,22138,4,0,1
CAB01151,22,22,3,0,0,-0.011,7,7,4,0.387,8,2,2.307,255.29,5,11,0.684,322,0.781,3,9,9413,0.497,266,30,0.95,0,0.629,31659,3,0,2
CAB01152,7,24,9,0,1,-0.078,2,7,10,0.808,13,2,3.454,419.256,1,18,0.449,322,0.518,1,0,3743,0.387,115,32,0.158,1,0.232,26050,1,1,1
CAB01153,14,28,11,0,1,-0.068,8,2,11,0.592,20,1,5.547,279.982,6,10,0.659,260,0.387,1,7,6744,0.188,35,35,0.306,1,0.554,44984,4,0,1
CAB01154,18,28,2,0,1,-0.072,3,7,5,0.96,11,1,1.88,432.303,7,11,0.457,234,0.156,1,9,5247,0.662,280,32,0.218,1,0.072,22138,4,0,1
CAB01155,1,30,14,0,2,-0.045,2,3,11,0.3,6,1,4.135,380.819,7,5,0.52,217,0.246,1,9,2041,0.617,144,24,0.694,1,0.357,31094,3,1,0
CAB01156,5,26,3,0,0,-0.05,1,4,7,0.762,17,2,5.776,780.0,7,11,0.94,79,0.239,2,0,6158,0.04,267,36,0.25,0,0.393,13455,3,0,1
CAB01157,22,30,1,0,1,-0.082,5,8,7,0.594,15,1,6.682,530.068,3,9,0.511,99,0.419,0,5,6199,0.588,277,27,0.723,1,0.474,47537,3,0,1
CAB01158,3,26,9,1,1,-0.039,2,5,4,0.3,4,1,7.205,654.126,2,13,0.362,262,0.274,0,7,2041,0.441,123,31,0.247,1,0.649,43960,2,0,0
CAB01159,5,30,9,1,0,-0.014,2,8,9,0.295,19,1,4.843,477.949,9,5,0.76,190,0.49,2,7,5137,0.326,321,20,0.798,1,0.374,47927,2,1,1
CAB01160,11,27,1,0,2,-0.086,6,1,9,0.779,19,0,5.663,748.886,9,12,0.173,9,0.85,3,1,4280,0.719,275,24,0.112,0,0.486,30293,1,0,1
CAB01161,8,25,0,0,0,-0.055,2,3,8,0.43,19,2,5.936,780.0,6,14,0.588,37,0.067,0,3,2700,0.04,359,19,0.07,0,0.444,23362,2,0,1
CAB01162,24,29,8,0,0,-0.07,1,8,8,0.706,18,2,5.273,390.483,6,12,0.465,2,0.85,2,5,7448,0.175,185,36,0.41,0,0.643,9105,0,0,1
CAB01163,14,30,12,0,1,-0.07,7,1,2,0.386,15,2,3.693,218.0,9,16,0.254,167,0.13,1,3,4902,0.726,35,35,0.55,1,0.074,39080,3,0,0
CAB01164,19,30,12,1,0,-0.047,1,9,11,0.815,6,0,6.896,487.975,8,13,0.441,196,0.184,0,0,2499,0.82,308,12,0.07,0,0.03,19400,2,0,1
CAB01165,5,30,6,0,0,-0.027,2,8,4,0.11,21,2,6.419,707.0,3,5,0.295,57,0.245,4,5,5795,0.94,128,25,0.754,0,0.765,22138,4,0,0
CAB01166,1,25,6,0,0,-0.064,2,4,9,0.3,11,2,3.059,584.087,4,17,0.752,327,0.281,4,5,6687,0.262,88,21,0.131,0,0.602,45004,2,0,0
CAB01167,1,27,13,0,1,-0.018,2,1,10,0.3,6,1,3.479,707.0,2,8,0.146,17,0.31,0,7,7456,0.558,35,11,0.04,1,0.678,38995,0,0,1
CAB01168,4,25,11,1,0,-0.02,2,8,10,0.17,6,1,2.727,707.0,4,14,0.576,327,0.24,3,4,3933,0.51,200,28,0.04,0,0.07,22138,1,0,0
CAB01169,14,23,14,1,1,-0.077,6,4,5,0.572,21,2,5.917,780.0,9,6,0.506,72,0.421,3,4,8450,0.387,70,24,0.88,0,0.234,47735,2,0,1
CAB01170,11,23,8,0,1,-0.038,1,4,11,0.698,4,1,4.539,262.741,4,19,0.634,270,0.244,3,3,4573,0.844,35,12,0.091,1,0.83,24246,0,0,1
CAB01171,11,30,14,0,0,-0.082,4,8,8,0.621,4,1,2.068,520.399,2,13,0.404,327,0.606,2,5,3354,0.371,128,11,0.751,0,0.306,37538,4,1,1
CAB01172,12,28,5,0,1,-0.082,7,9,7,0.186,13,1,6.163,369.183,4,9,0.182,314,0.557,2,7,8829,0.16,65,19,0.392,0,0.513,42158,2,0,1
CAB01173,1,30,2,1,1,-0.024,2,5,11,0.277,12,1,7.63,522.882,1,5,0.543,221,0.303,2,7,8273,0.563,173,35,0.95,1,0.776,33541,2,0,1
CAB01174,14,20,2,1,0,-0.084,4,5,3,0.17,14,1,6.275,635.453,7,11,0.385,334,0.798,0,2,1381,0.04,316,32,0.07,0,0.223,47735,2,0,0
CAB01175,9,21,6,1,1,-0.049,2,9,4,0.3,6,1,5.38,539.903,1,5,0.76,26,0.281,3,5,6914,0.382,190,27,0.469,1,0.187,34512,1,0,0
CAB01176,17,24,14,1,0,-0.06,2,3,2,0.779,5,1,7.365,662.049,9,15,0.53,68,0.737,2,6,4776,0.212,272,32,0.129,0,0.85,47735,2,0,2
CAB01177,5,29,4,1,2,-0.045,1,6,13,0.491,12,1,5.861,521.093,8,14,0.08,80,0.393,2,0,1381,0.557,255,36,0.776,0,0.537,15189,3,0,1
CAB01178,15,28,3,1,0,0.0,7,0,8,0.21000000000000002,8,1,3.392,690.376,4,18,0.525,312,0.823,4,1,9413,0.215,364,28,0.199,0,0.929,8249,1,1,1
CAB01179,21,26,12,0,1,-0.065,6,8,5,0.721,19,0,4.64,589.962,7,10,0.94,315,0.05,4,6,6963,0.647,80,20,0.294,0,0.85,35892,1,1,1
CAB01180,9,27,4,1,1,-0.074,4,3,11,0.17,15,1,7.5,558.936,7,15,0.493,52,0.57,0,8,6888,0.95,240,35,0.88,0,0.749,40736,3,0,1
CAB01181,17,23,4,1,1,-0.086,4,9,13,0.506,5,2,4.64,631.288,7,6,0.473,2,0.827,0,2,7062,0.95,337,20,0.07,0,0.795,39821,0,0,1
CAB01182,15,22,14,1,1,-0.076,6,6,8,0.67,10,2,4.911,175.0,6,17,0.351,81,0.067,4,8,8450,0.729,329,31,0.49,0,0.731,16737,4,0,1
CAB01183,1,26,5,1,2,-0.006,2,3,8,0.3,17,1,1.88,452.756,4,5,0.562,327,0.13,1,7,6672,0.16,168,11,0.543,0,0.479,28421,2,0,0
CAB01184,18,20,6,0,1,-0.087,5,0,9,0.21000000000000002,19,1,1.73,688.369,2,21,0.072,181,0.615,2,8,9413,0.756,127,21,0.673,0,0.636,5069,3,0,1
CAB01185,22,30,9,0,0,-0.049,7,0,7,0.21000000000000002,6,1,7.04,226.134,3,8,0.04,146,0.847,2,7,3597,0.575,229,29,0.726,1,0.899,24051,2,1,1
CAB01186,14,30,5,1,0,-0.066,4,1,13,0.726,14,2,4.64,294.0,9,6,0.807,102,0.409,2,5,8450,0.95,251,12,0.383,0,0.85,28431,3,0,1
CAB01187,16,21,14,0,2,-0.087,4,5,10,1.0,14,1,4.391,423.374,4,13,0.766,44,0.703,3,0,5769,0.254,172,25,0.926,1,0.99,27056,0,1,2
CAB01188,18,30,0,1,1,-0.012,5,4,7,0.39,11,2,1.73,217.381,3,13,0.428,223,0.245,3,0,4656,0.465,364,31,0.872,0,0.04,22725,4,1,1
CAB01189,4,26,5,1,0,-0.082,2,8,9,0.3,8,1,4.413,448.761,3,18,0.525,54,0.308,2,4,8060,0.452,291,19,0.725,1,0.495,40466,4,0,1
CAB01190,12,30,6,1,1,-0.03,6,9,6,0.681,18,1,3.429,675.554,7,14,0.267,327,0.13,1,9,2041,0.218,159,19,0.24,1,0.07,36859,4,0,1
CAB01191,27,30,4,0,1,-0.026,8,3,8,0.643,15,1,3.9,462.367,1,5,0.498,101,0.13,1,6,8988,0.68,153,15,0.94,0,0.83,22138,2,0,1
CAB01192,27,27,12,1,1,-0.069,6,3,11,0.713,19,1,1.88,268.218,7,9,0.214,299,0.599,3,7,9118,0.423,255,27,0.484,1,0.531,29703,0,1,1
CAB01193,15,25,4,0,0,-0.033,4,4,9,0.272,6,1,4.191,431.787,4,18,0.47,34,0.07,3,6,4480,0.77,364,32,0.612,1,0.99,6669,2,1,1
CAB01194,18,23,3,1,1,-0.082,4,9,2,0.238,4,1,5.077,299.229,9,9,0.698,34,0.62,3,5,8860,0.561,67,29,0.24,1,0.83,22138,3,0,1
CAB01195,8,27,0,1,2,-0.045,5,9,3,0.17,21,2,5.413,595.301,7,12,0.185,167,0.41,1,1,1381,0.366,157,36,0.445,0,0.432,1773,2,1,1
CAB01196,18,20,8,0,2,-0.053,3,1,13,0.17,21,2,7.009,780.0,7,6,0.722,110,0.63,3,6,8254,0.257,70,27,0.682,0,0.391,10694,1,0,1
CAB01197,24,30,11,0,1,-0.006,4,9,11,0.676,6,1,3.409,218.0,6,5,0.554,174,0.379,3,3,9322,0.16,197,21,0.943,0,0.649,42381,0,1,1
CAB01198,9,21,5,0,2,-0.051,1,3,2,0.3,4,1,2.472,660.315,8,19,0.585,17,0.13,0,6,6442,0.638,35,28,0.787,0,0.393,28845,1,0,0
CAB01199,1,23,9,1,0,-0.063,2,4,9,0.208,9,2,7.74,707.0,3,15,0.381,226,0.532,3,8,6102,0.94,340,30,0.762,1,0.168,38867,3,0,1
CAB01200,23,24,5,0,0,-0.039,6,3,5,1.0,17,1,2.436,730.777,2,19,0.778,104,0.07,1,0,8606,0.77,301,10,0.197,1,0.99,33066,2,0,1
CAB01201,24,20,7,1,0,-0.045,3,5,2,0.52,11,1,4.687,589.761,9,12,0.753,2,0.05,0,1,6364,0.888,89,19,0.864,0,0.03,35478,1,0,1
CAB01202,21,23,11,0,0,-0.025,5,1,4,0.309,9,1,4.072,328.724,1,5,0.216,304,0.177,1,7,9443,0.16,207,11,0.95,0,0.242,39814,3,0,1
CAB01203,12,20,4,1,1,-0.053,5,9,10,0.593,21,2,5.222,618.201,5,11,0.94,232,0.461,4,3,8003,0.549,143,12,0.439,0,0.393,9281,3,0,1
CAB01204,14,23,10,1,1,-0.046,4,6,10,0.712,5,2,6.232,502.747,8,17,0.774,33,0.703,3,2,5144,0.67,118,30,0.577,0,0.604,41670,1,0,1
CAB01205,1,30,7,0,1,-0.028,2,5,5,0.147,8,1,7.001,707.0,9,19,0.76,134,0.251,0,5,9443,0.16,341,25,0.95,1,0.526,25395,1,1,1
CAB01206,22,23,4,0,1,-0.084,3,4,3,0.17,18,1,6.944,619.539,9,6,0.585,72,0.628,0,3,3589,0.95,281,23,0.07,0,0.246,9157,4,0,1
CAB01207,5,22,14,1,0,-0.062,1,1,5,0.74,13,1,5.98,771.599,8,10,0.364,2,0.808,2,0,5014,0.358,158,28,0.177,0,0.391,17419,2,0,1
CAB01208,19,30,1,1,1,-0.032,7,1,2,0.244,16,2,5.578,231.641,2,5,0.465,314,0.481,2,8,3871,0.315,142,30,0.206,1,0.797,47927,1,0,1
CAB01209,26,28,14,1,0,-0.029,8,0,7,1.0,9,0,3.953,435.699,5,24,0.86,9,0.56,1,3,4698,0.04,35,10,0.95,1,0.494,22338,3,1,1
CAB01210,10,23,6,0,1,-0.063,3,7,13,0.553,18,0,5.366,780.0,9,9,0.891,26,0.824,3,0,2852,0.744,242,23,0.88,0,0.459,28624,1,0,1
CAB01211,4,30,1,0,1,-0.019,2,2,6,0.248,4,1,1.892,707.0,1,15,0.325,176,0.385,2,9,4714,0.16,192,11,0.724,0,0.447,36145,4,1,1
CAB01212,4,28,14,0,1,-0.052,2,7,11,0.11,8,1,4.097,425.246,3,7,0.299,73,0.13,2,8,5938,0.457,131,22,0.67,0,0.07,37312,2,0,0
CAB01213,18,27,10,1,0,-0.079,6,9,7,0.123,14,1,7.74,678.831,9,5,0.718,57,0.313,1,9,6231,0.694,341,35,0.43,1,0.31,36674,2,1,1
CAB01214,20,25,8,0,0,-0.064,9,9,6,0.601,5,1,3.188,570.047,3,19,0.76,220,0.6,0,5,7084,0.824,237,33,0.474,0,0.31,47064,3,1,1
CAB01215,12,25,8,0,0,-0.051,2,7,0,0.17,15,2,6.433,254.164,6,6,0.886,2,0.093,1,1,1702,0.875,181,12,0.333,0,0.595,38957,1,0,0
CAB01216,4,25,11,1,1,-0.006,2,9,2,0.3,17,1,1.88,514.07,9,16,0.76,120,0.178,0,7,7467,0.344,35,23,0.229,0,0.718,46345,3,0,0
CAB01217,27,22,12,0,2,-0.038,1,8,11,0.399,5,1,4.824,396.423,6,9,0.444,295,0.254,3,5,3915,0.557,181,29,0.25,1,0.07,39022,1,0,0
CAB01218,11,20,12,1,1,-0.079,5,9,7,0.94,21,2,5.262,760.498,9,6,0.484,300,0.85,0,3,2016,0.648,280,14,0.497,0,0.85,46514,2,0,0
CAB01219,5,26,4,0,0,-0.086,1,9,2,0.56,11,2,7.497,484.513,7,9,0.148,331,0.365,2,0,8223,0.434,218,36,0.164,0,0.525,47735,3,0,1
CAB01220,14,20,4,1,0,-0.086,3,9,3,0.94,8,2,4.64,697.252,5,9,0.109,5,0.85,0,2,6944,0.551,359,31,0.688,0,0.148,42320,0,0,0
CAB01221,1,30,5,0,1,-0.075,2,9,5,0.11,9,2,6.715,218.0,8,15,0.493,148,0.62,2,8,6060,0.47,258,24,0.506,1,0.431,23928,0,0,1
CAB01222,15,30,14,1,1,-0.041,4,2,2,0.312,6,2,5.778,707.0,6,9,0.13,327,0.382,1,3,9443,0.16,270,11,0.95,0,0.83,34596,4,0,1
CAB01223,18,30,4,0,2,-0.051,7,7,2,0.511,10,1,3.114,218.0,1,15,0.373,91,0.13,0,7,2041,0.16,35,35,0.101,0,0.444,26636,2,1,0
CAB01224,27,30,12,0,1,-0.057,9,9,2,0.859,4,2,4.691,461.952,5,5,0.13,316,0.309,0,8,6932,0.393,57,28,0.95,0,0.232,34854,0,1,1
CAB01225,24,23,9,0,0,-0.064,3,5,11,0.94,8,0,7.361,655.364,7,8,0.671,364,0.461,1,3,5274,0.251,311,30,0.07,0,0.182,9096,4,0,1
CAB01226,23,24,12,0,1,-0.067,5,6,11,0.96,6,1,7.74,440.33,3,9,0.166,146,0.345,1,8,5455,0.659,66,35,0.748,0,0.07,47927,0,0,1
CAB01227,12,20,9,1,0,-0.053,2,6,1,0.73,20,2,4.64,599.331,9,13,0.547,24,0.289,2,8,6893,0.775,287,17,0.292,0,0.564,5074,4,0,0
CAB01228,10,25,11,1,1,-0.027,7,6,11,0.61,16,1,7.74,707.0,3,16,0.76,116,0.306,0,8,4876,0.268,207,35,0.433,0,0.785,30826,0,1,1
CAB01229,9,30,14,0,1,-0.036,2,9,2,0.3,4,1,6.408,378.41,8,11,0.422,247,0.13,4,6,8821,0.461,153,33,0.95,1,0.809,36328,0,0,0
CAB01230,29,23,1,0,0,-0.067,8,7,8,0.7130000000000001,6,1,4.816,454.023,6,19,0.04,79,0.465,2,2,4956,0.678,296,32,0.57,1,0.255,17681,4,1,1
CAB01231,9,20,3,0,0,-0.08,6,6,9,0.637,10,2,4.813,728.543,4,16,0.86,322,0.25,1,2,8000,0.188,35,10,0.345,1,0.927,14520,4,1,1
CAB01232,9,27,4,1,1,-0.086,2,6,6,0.781,10,2,4.64,593.565,9,6,0.666,2,0.428,3,2,8427,0.04,315,12,0.07,0,0.045,37636,2,0,1
CAB01233,13,28,4,0,2,-0.087,6,9,10,0.21000000000000002,19,0,5.451,118.0,4,21,0.392,118,0.773,0,2,8194,0.177,213,31,0.735,1,0.684,36667,3,1,1
CAB01234,13,27,0,0,1,-0.047,5,4,7,0.534,7,2,5.566,175.0,7,14,0.612,137,0.85,3,1,7124,0.48,238,23,0.375,0,0.85,22574,1,1,1
CAB01235,23,20,10,0,1,-0.018,6,4,11,0.952,8,1,2.713,472.093,3,24,0.05,322,0.385,4,5,8460,0.77,198,10,0.432,0,0.763,28774,3,0,1
CAB01236,24,22,0,1,2,-0.074,2,4,12,0.534,13,2,6.633,294.866,6,13,0.876,151,0.467,4,2,6237,0.731,307,28,0.599,0,0.03,23714,4,0,1
CAB01237,12,30,11,0,2,-0.051,3,9,2,0.186,14,1,4.58,406.913,3,19,0.145,186,0.297,2,9,3875,0.16,234,23,0.452,1,0.83,22138,1,0,0
CAB01238,8,28,13,0,1,-0.006,2,9,8,0.3,9,1,5.888,567.842,1,10,0.703,293,0.286,1,7,6181,0.352,99,31,0.95,0,0.718,32906,4,1,0
CAB01239,21,25,6,1,0,0.0,6,7,4,1.0,18,1,3.836,206.667,6,9,0.842,56,0.529,0,4,1379,0.668,39,20,0.95,1,0.447,36667,4,1,1
CAB01240,19,26,2,1,0,-0.087,5,2,14,0.819,17,1,1.898,326.334,0,8,0.579,322,0.659,1,0,6175,0.373,163,31,0.09,1,0.385,24516,2,1,1
CAB01241,14,23,12,0,1,-0.082,4,9,4,0.425,4,1,1.88,414.739,4,5,0.408,191,0.518,3,5,6154,0.329,157,13,0.579,0,0.168,39677,3,1,1
CAB01242,18,22,9,1,0,-0.082,1,9,2,0.342,9,1,5.25,707.0,9,8,0.494,165,0.347,3,6,8537,0.341,134,15,0.392,0,0.147,44089,4,1,1
CAB01243,14,26,5,1,1,-0.058,2,1,6,0.379,10,0,5.63,175.0,6,9,0.679,364,0.346,2,0,8450,0.95,359,24,0.07,0,0.496,14739,3,0,1
CAB01244,8,28,4,1,1,-0.063,4,5,10,0.367,6,1,6.149,780.0,8,9,0.38,2,0.14,4,0,7579,0.12,293,12,0.276,0,0.523,12453,2,0,2
CAB01245,22,20,8,1,1,-0.05,6,2,10,0.21000000000000002,9,2,6.974,717.606,0,8,0.406,9,0.865,0,0,1609,0.77,35,10,0.09,1,0.957,24750,3,1,1
CAB01246,12,29,4,1,0,-0.082,2,7,9,0.655,7,1,6.936,427.524,3,10,0.609,271,0.13,1,6,3145,0.16,169,24,0.68,1,0.829,23693,2,0,1
CAB01247,4,30,8,0,1,-0.066,2,2,2,0.11,13,1,6.093,241.27,1,13,0.588,273,0.408,3,8,8272,0.311,341,35,0.345,1,0.71,42398,2,0,1
CAB01248,16,26,9,0,0,-0.087,5,5,6,1.0,6,1,3.415,267.404,3,8,0.172,209,0.587,2,5,3464,0.04,75,30,0.09,0,0.587,36667,1,1,1
CAB01249,25,25,9,1,0,-0.076,7,7,5,0.831,16,2,3.795,510.316,2,5,0.278,185,0.443,4,3,2041,0.201,35,25,0.283,0,0.83,35018,1,1,1
CAB01250,23,24,1,0,1,-0.056,5,5,10,0.17,12,0,5.604,592.28,8,12,0.411,347,0.202,0,3,2379,0.747,226,36,0.07,0,0.588,24909,1,0,1
CAB01251,18,27,2,0,2,-0.072,5,4,14,0.624,12,2,1.73,428.579,0,16,0.522,131,0.252,0,3,2997,0.77,226,32,0.95,1,0.99,12680,1,0,1
CAB01252,20,21,4,1,0,-0.082,3,2,8,0.552,5,1,4.934,711.091,9,17,0.161,364,0.523,0,2,8450,0.566,264,26,0.424,0,0.714,20484,4,1,1
CAB01253,11,25,0,0,0,-0.017,4,3,13,0.9019999999999999,9,1,4.12,118.0,6,10,0.04,9,0.657,1,3,5042,0.765,175,27,0.866,0,0.653,29460,1,1,1
CAB01254,11,28,9,1,1,-0.045,6,5,13,0.17,11,2,5.251,516.142,5,10,0.94,2,0.74,0,2,1381,0.95,88,31,0.07,0,0.361,16995,0,0,2
CAB01255,5,23,14,1,2,-0.086,1,5,12,0.869,13,0,6.224,780.0,9,16,0.902,2,0.255,0,0,5635,0.821,320,20,0.25,0,0.85,32779,1,1,2
CAB01256,13,22,13,1,1,-0.077,1,9,5,0.17,13,0,5.166,421.221,5,12,0.342,43,0.85,0,2,1381,0.744,260,16,0.212,0,0.85,1773,0,0,0
CAB01257,9,28,6,1,1,-0.012,2,9,6,0.3,21,1,7.06,589.8,5,5,0.38,36,0.56,0,8,5738,0.16,174,32,0.474,0,0.396,28867,4,1,1
CAB01258,27,30,13,0,1,-0.043,6,9,11,0.68,8,1,1.88,218.0,4,8,0.737,313,0.62,2,8,9443,0.885,274,34,0.441,1,0.736,29147,2,1,1
CAB01259,11,20,5,0,1,-0.08,8,7,8,0.96,11,0,7.74,241.221,2,9,0.589,173,0.533,2,9,9443,0.408,239,18,0.534,0,0.609,35622,4,0,1
CAB01260,4,22,1,0,2,-0.06,2,1,2,0.3,14,1,3.627,607.193,5,16,0.752,248,0.13,2,7,2431,0.768,205,22,0.95,1,0.373,41973,1,1,0
CAB01261,22,24,13,1,1,-0.022,3,7,2,0.11,8,2,1.88,218.0,3,9,0.546,327,0.518,1,8,3423,0.672,35,28,0.95,0,0.218,42634,4,0,1
CAB01262,15,28,11,0,0,-0.015,1,8,8,0.261,17,1,1.88,695.864,8,16,0.76,302,0.13,1,5,2219,0.403,199,35,0.468,0,0.619,39081,4,0,0
CAB01263,19,22,6,1,2,-0.086,2,1,3,0.17,20,2,4.88,265.188,7,10,0.413,277,0.597,0,6,8450,0.724,200,29,0.229,0,0.793,22424,0,0,1
CAB01264,8,22,14,1,0,-0.072,4,2,5,0.734,5,2,4.821,175.0,7,17,0.832,2,0.395,0,7,6727,0.689,250,22,0.07,0,0.85,47735,1,0,1
CAB01265,26,20,1,1,0,-0.03,7,3,10,0.606,16,1,7.74,430.852,8,10,0.307,327,0.351,3,5,9443,0.16,35,22,0.168,0,0.07,32935,0,0,1
CAB01266,1,24,12,1,1,-0.008,1,6,7,0.3,18,1,6.161,382.934,1,13,0.442,195,0.579,1,8,9443,0.305,220,11,0.559,1,0.573,35720,3,0,1
CAB01267,29,28,1,0,1,-0.087,8,9,12,0.7590000000000001,14,1,6.001,344.215,5,8,0.04,194,0.07,2,1,9413,0.169,153,14,0.95,1,0.832,36667,2,1,1
CAB01268,27,30,7,0,1,-0.071,2,5,8,0.11,4,1,5.95,431.789,9,19,0.591,167,0.403,4,7,9443,0.206,258,30,0.294,0,0.261,47927,2,0,1
CAB01269,11,30,13,0,0,-0.08,7,8,2,0.766,11,2,6.993,554.118,1,18,0.48,314,0.558,2,4,2076,0.417,312,28,0.945,1,0.757,47927,2,0,1
CAB01270,12,25,12,1,1,-0.075,3,1,7,0.274,22,2,5.842,536.189,9,8,0.723,327,0.506,2,8,6423,0.326,35,11,0.723,0,0.23,23597,1,0,1
CAB01271,14,30,14,1,0,-0.039,4,8,11,0.799,13,1,4.439,629.076,1,11,0.392,258,0.291,1,7,8028,0.16,195,26,0.267,0,0.521,33611,1,0,1
CAB01272,23,30,13,0,1,-0.002,6,0,7,1.0,6,1,1.73,208.151,6,18,0.783,322,0.578,4,1,9413,0.77,328,32,0.676,1,0.813,36667,3,1,1
CAB01273,5,27,10,1,1,-0.051,3,4,11,0.366,20,2,5.986,419.323,9,6,0.894,221,0.436,3,0,1381,0.512,157,14,0.557,0,0.85,25564,0,0,1
CAB01274,8,23,6,1,0,-0.086,3,4,5,0.17,18,1,4.64,605.654,5,10,0.106,102,0.05,2,3,3212,0.477,354,28,0.07,0,0.047,43542,1,0,1
CAB01275,1,30,11,0,1,-0.006,2,1,7,0.3,16,1,5.825,707.0,5,19,0.13,36,0.13,4,6,2806,0.674,285,25,0.707,1,0.407,32084,4,0,0
CAB01276,24,21,14,1,2,-0.086,2,7,1,0.865,11,2,5.606,340.194,8,9,0.543,2,0.85,0,3,8450,0.95,341,22,0.509,0,0.121,20179,2,0,0
CAB01277,8,20,8,1,2,-0.006,2,9,11,0.3,4,1,6.919,293.165,5,10,0.76,263,0.349,2,8,7129,0.16,285,19,0.158,0,0.83,38990,2,1,1
CAB01278,20,20,4,0,1,-0.071,3,9,0,0.799,17,0,5.11,577.059,8,16,0.643,2,0.657,0,1,3837,0.95,205,27,0.117,0,0.726,2846,1,0,1
CAB01279,10,23,13,1,1,-0.074,4,6,0,0.819,12,0,5.143,281.69,5,17,0.176,117,0.534,3,8,5110,0.357,320,20,0.456,0,0.806,19936,4,0,1
CAB01280,23,22,13,0,0,-0.083,6,1,4,0.838,19,2,4.64,301.792,6,11,0.275,175,0.149,2,8,4490,0.95,175,36,0.88,0,0.85,1773,4,0,1
CAB01281,24,25,5,1,1,-0.082,1,1,5,0.217,4,1,7.74,218.0,5,5,0.76,38,0.498,3,5,2041,0.461,284,26,0.95,1,0.07,31014,1,0,1
CAB01282,8,28,0,0,0,-0.086,2,9,13,0.661,10,1,5.977,780.0,8,10,0.306,219,0.227,0,6,8450,0.95,232,15,0.07,0,0.59,10780,0,0,1
CAB01283,7,22,13,0,0,-0.072,2,9,10,0.3,4,2,4.536,603.323,5,11,0.669,327,0.13,0,7,9443,0.417,297,23,0.577,1,0.136,38458,1,0,0
CAB01284,13,21,2,0,1,-0.051,1,4,11,0.17,12,2,5.469,500.578,8,10,0.719,149,0.353,0,2,6531,0.407,297,22,0.63,0,0.307,27812,2,0,1
CAB01285,7,30,1,0,1,-0.035,2,6,11,0.3,13,2,1.88,707.0,1,13,0.76,124,0.374,1,8,8705,0.249,182,19,0.484,0,0.356,26992,0,0,1
CAB01286,9,23,5,1,1,-0.045,4,5,0,0.441,11,2,6.953,496.01,8,6,0.711,311,0.05,1,5,2515,0.126,257,36,0.07,0,0.558,47735,1,0,1
CAB01287,21,20,9,1,1,-0.075,5,7,7,0.923,5,1,6.431,660.31,6,11,0.638,198,0.769,0,6,1381,0.538,178,31,0.09,0,0.85,31028,3,0,1
CAB01288,5,26,2,1,1,-0.08,6,9,0,0.812,19,2,6.665,566.105,6,8,0.319,171,0.495,4,4,3767,0.95,315,12,0.7,0,0.212,34320,0,1,1
CAB01289,10,20,5,1,2,-0.043,5,9,5,0.319,19,2,6.067,218.0,7,7,0.528,221,0.203,2,9,9338,0.16,245,14,0.706,1,0.83,38741,2,0,0
CAB01290,1,26,10,0,0,-0.053,2,7,4,0.3,13,1,3.895,534.925,1,5,0.76,222,0.13,2,8,5727,0.58,35,35,0.281,0,0.271,34278,0,0,0
CAB01291,5,26,14,0,1,-0.048,2,9,11,0.3,8,2,6.621,657.309,8,7,0.588,172,0.275,3,8,6551,0.16,341,14,0.588,1,0.596,43090,0,0,0
CAB01292,1,26,8,1,2,-0.082,2,1,7,0.3,7,1,6.195,220.077,2,19,0.604,104,0.452,1,7,2713,0.921,165,25,0.04,1,0.07,41398,4,1,1
